"","Date","VIX.Close","Month"
"3226",2012-10-25,18.12,"2012-10"
"3227",2012-10-26,17.81,"2012-10"
"3228",2012-10-31,18.6,"2012-10"
"3229",2012-11-01,16.69,"2012-11"
"3230",2012-11-02,17.59,"2012-11"
"3231",2012-11-05,18.42,"2012-11"
"3232",2012-11-06,17.58,"2012-11"
"3233",2012-11-07,19.08,"2012-11"
"3234",2012-11-08,18.49,"2012-11"
"3235",2012-11-09,18.61,"2012-11"
"3236",2012-11-12,16.68,"2012-11"
"3237",2012-11-13,16.65,"2012-11"
"3238",2012-11-14,17.92,"2012-11"
"3239",2012-11-15,17.99,"2012-11"
"3240",2012-11-16,16.41,"2012-11"
"3241",2012-11-19,15.24,"2012-11"
"3242",2012-11-20,15.08,"2012-11"
"3243",2012-11-21,15.31,"2012-11"
"3244",2012-11-23,15.14,"2012-11"
"3245",2012-11-26,15.5,"2012-11"
"3246",2012-11-27,15.92,"2012-11"
"3247",2012-11-28,15.51,"2012-11"
"3248",2012-11-29,15.06,"2012-11"
"3249",2012-11-30,15.87,"2012-11"
"3250",2012-12-03,16.64,"2012-12"
"3251",2012-12-04,17.12,"2012-12"
"3252",2012-12-05,16.46,"2012-12"
"3253",2012-12-06,16.58,"2012-12"
"3254",2012-12-07,15.9,"2012-12"
"3255",2012-12-10,16.05,"2012-12"
"3256",2012-12-11,15.57,"2012-12"
"3257",2012-12-12,15.95,"2012-12"
"3258",2012-12-13,16.56,"2012-12"
"3259",2012-12-14,17,"2012-12"
"3260",2012-12-17,16.34,"2012-12"
"3261",2012-12-18,15.57,"2012-12"
"3262",2012-12-19,17.36,"2012-12"
"3263",2012-12-20,17.67,"2012-12"
"3264",2012-12-21,17.84,"2012-12"
"3265",2012-12-24,17.84,"2012-12"
"3266",2012-12-26,19.48,"2012-12"
"3267",2012-12-27,19.47,"2012-12"
"3268",2012-12-28,22.72,"2012-12"
"3269",2012-12-31,18.02,"2012-12"
"3270",2013-01-02,14.68,"2013-01"
"3271",2013-01-03,14.56,"2013-01"
"3272",2013-01-04,13.83,"2013-01"
"3273",2013-01-07,13.79,"2013-01"
"3274",2013-01-08,13.62,"2013-01"
"3275",2013-01-09,13.81,"2013-01"
"3276",2013-01-10,13.49,"2013-01"
"3277",2013-01-11,13.36,"2013-01"
"3278",2013-01-14,13.52,"2013-01"
"3279",2013-01-15,13.55,"2013-01"
"3280",2013-01-16,13.42,"2013-01"
"3281",2013-01-17,13.57,"2013-01"
"3282",2013-01-18,12.46,"2013-01"
"3283",2013-01-22,12.43,"2013-01"
"3284",2013-01-23,12.46,"2013-01"
"3285",2013-01-24,12.69,"2013-01"
"3286",2013-01-25,12.89,"2013-01"
"3287",2013-01-28,13.57,"2013-01"
"3288",2013-01-29,13.31,"2013-01"
"3289",2013-01-30,14.32,"2013-01"
"3290",2013-01-31,14.28,"2013-01"
"3291",2013-02-01,12.9,"2013-02"
"3292",2013-02-04,14.67,"2013-02"
"3293",2013-02-05,13.72,"2013-02"
"3294",2013-02-06,13.41,"2013-02"
"3295",2013-02-07,13.5,"2013-02"
"3296",2013-02-08,13.02,"2013-02"
"3297",2013-02-11,12.94,"2013-02"
"3298",2013-02-12,12.64,"2013-02"
"3299",2013-02-13,12.98,"2013-02"
"3300",2013-02-14,12.66,"2013-02"
"3301",2013-02-15,12.46,"2013-02"
"3302",2013-02-19,12.31,"2013-02"
"3303",2013-02-20,14.68,"2013-02"
"3304",2013-02-21,15.22,"2013-02"
"3305",2013-02-22,14.17,"2013-02"
"3306",2013-02-25,18.99,"2013-02"
"3307",2013-02-26,16.87,"2013-02"
"3308",2013-02-27,14.73,"2013-02"
"3309",2013-02-28,15.51,"2013-02"
"3310",2013-03-01,15.36,"2013-03"
"3311",2013-03-04,14.01,"2013-03"
"3312",2013-03-05,13.48,"2013-03"
"3313",2013-03-06,13.53,"2013-03"
"3314",2013-03-07,13.06,"2013-03"
"3315",2013-03-08,12.59,"2013-03"
"3316",2013-03-11,11.56,"2013-03"
"3317",2013-03-12,12.27,"2013-03"
"3318",2013-03-13,11.83,"2013-03"
"3319",2013-03-14,11.3,"2013-03"
"3320",2013-03-15,11.3,"2013-03"
"3321",2013-03-18,13.36,"2013-03"
"3322",2013-03-19,14.39,"2013-03"
"3323",2013-03-20,12.67,"2013-03"
"3324",2013-03-21,13.99,"2013-03"
"3325",2013-03-22,13.57,"2013-03"
"3326",2013-03-25,13.74,"2013-03"
"3327",2013-03-26,12.77,"2013-03"
"3328",2013-03-27,13.15,"2013-03"
"3329",2013-03-28,12.7,"2013-03"
"3330",2013-04-01,13.58,"2013-04"
"3331",2013-04-02,12.78,"2013-04"
"3332",2013-04-03,14.21,"2013-04"
"3333",2013-04-04,13.89,"2013-04"
"3334",2013-04-05,13.92,"2013-04"
"3335",2013-04-08,13.19,"2013-04"
"3336",2013-04-09,12.84,"2013-04"
"3337",2013-04-10,12.36,"2013-04"
"3338",2013-04-11,12.24,"2013-04"
"3339",2013-04-12,12.06,"2013-04"
"3340",2013-04-15,17.27,"2013-04"
"3341",2013-04-16,13.96,"2013-04"
"3342",2013-04-17,16.51,"2013-04"
"3343",2013-04-18,17.56,"2013-04"
"3344",2013-04-19,14.97,"2013-04"
"3345",2013-04-22,14.39,"2013-04"
"3346",2013-04-23,13.48,"2013-04"
"3347",2013-04-24,13.61,"2013-04"
"3348",2013-04-25,13.62,"2013-04"
"3349",2013-04-26,13.61,"2013-04"
"3350",2013-04-29,13.71,"2013-04"
"3351",2013-04-30,13.52,"2013-04"
"3352",2013-05-01,14.49,"2013-05"
"3353",2013-05-02,13.59,"2013-05"
"3354",2013-05-03,12.85,"2013-05"
"3355",2013-05-06,12.66,"2013-05"
"3356",2013-05-07,12.83,"2013-05"
"3357",2013-05-08,12.66,"2013-05"
"3358",2013-05-09,13.13,"2013-05"
"3359",2013-05-10,12.59,"2013-05"
"3360",2013-05-13,12.55,"2013-05"
"3361",2013-05-14,12.77,"2013-05"
"3362",2013-05-15,12.81,"2013-05"
"3363",2013-05-16,13.07,"2013-05"
"3364",2013-05-17,12.45,"2013-05"
"3365",2013-05-20,13.02,"2013-05"
"3366",2013-05-21,13.37,"2013-05"
"3367",2013-05-22,13.82,"2013-05"
"3368",2013-05-23,14.07,"2013-05"
"3369",2013-05-24,13.99,"2013-05"
"3370",2013-05-28,14.48,"2013-05"
"3371",2013-05-29,14.83,"2013-05"
"3372",2013-05-30,14.53,"2013-05"
"3373",2013-05-31,16.3,"2013-05"
"3374",2013-06-03,16.28,"2013-06"
"3375",2013-06-04,16.27,"2013-06"
"3376",2013-06-05,17.5,"2013-06"
"3377",2013-06-06,16.63,"2013-06"
"3378",2013-06-07,15.14,"2013-06"
"3379",2013-06-10,15.44,"2013-06"
"3380",2013-06-11,17.07,"2013-06"
"3381",2013-06-12,18.59,"2013-06"
"3382",2013-06-13,16.41,"2013-06"
"3383",2013-06-14,17.15,"2013-06"
"3384",2013-06-17,16.8,"2013-06"
"3385",2013-06-18,16.61,"2013-06"
"3386",2013-06-19,16.64,"2013-06"
"3387",2013-06-20,20.49,"2013-06"
"3388",2013-06-21,18.9,"2013-06"
"3389",2013-06-24,20.11,"2013-06"
"3390",2013-06-25,18.47,"2013-06"
"3391",2013-06-26,17.21,"2013-06"
"3392",2013-06-27,16.86,"2013-06"
"3393",2013-06-28,16.86,"2013-06"
"3394",2013-07-01,16.37,"2013-07"
"3395",2013-07-02,16.44,"2013-07"
"3396",2013-07-03,16.2,"2013-07"
"3397",2013-07-05,14.89,"2013-07"
"3398",2013-07-08,14.78,"2013-07"
"3399",2013-07-09,14.35,"2013-07"
"3400",2013-07-10,14.21,"2013-07"
"3401",2013-07-11,14.01,"2013-07"
"3402",2013-07-12,13.84,"2013-07"
"3403",2013-07-15,13.79,"2013-07"
"3404",2013-07-16,14.42,"2013-07"
"3405",2013-07-17,13.78,"2013-07"
"3406",2013-07-18,13.77,"2013-07"
"3407",2013-07-19,12.54,"2013-07"
"3408",2013-07-22,12.29,"2013-07"
"3409",2013-07-23,12.66,"2013-07"
"3410",2013-07-24,13.18,"2013-07"
"3411",2013-07-25,12.97,"2013-07"
"3412",2013-07-26,12.72,"2013-07"
"3413",2013-07-29,13.39,"2013-07"
"3414",2013-07-30,13.39,"2013-07"
"3415",2013-07-31,13.45,"2013-07"
"3416",2013-08-01,12.94,"2013-08"
"3417",2013-08-02,11.98,"2013-08"
"3418",2013-08-05,11.84,"2013-08"
"3419",2013-08-06,12.72,"2013-08"
"3420",2013-08-07,12.98,"2013-08"
"3421",2013-08-08,12.73,"2013-08"
"3422",2013-08-09,13.41,"2013-08"
"3423",2013-08-12,12.81,"2013-08"
"3424",2013-08-13,12.31,"2013-08"
"3425",2013-08-14,13.04,"2013-08"
"3426",2013-08-15,14.73,"2013-08"
"3427",2013-08-16,14.37,"2013-08"
"3428",2013-08-19,15.1,"2013-08"
"3429",2013-08-20,14.91,"2013-08"
"3430",2013-08-21,15.94,"2013-08"
"3431",2013-08-22,14.76,"2013-08"
"3432",2013-08-23,13.98,"2013-08"
"3433",2013-08-26,14.99,"2013-08"
"3434",2013-08-27,16.77,"2013-08"
"3435",2013-08-28,16.49,"2013-08"
"3436",2013-08-29,16.81,"2013-08"
"3437",2013-08-30,17.01,"2013-08"
"3438",2013-09-03,16.61,"2013-09"
"3439",2013-09-04,15.88,"2013-09"
"3440",2013-09-05,15.77,"2013-09"
"3441",2013-09-06,15.85,"2013-09"
"3442",2013-09-09,15.63,"2013-09"
"3443",2013-09-10,14.53,"2013-09"
"3444",2013-09-11,13.82,"2013-09"
"3445",2013-09-12,14.29,"2013-09"
"3446",2013-09-13,14.16,"2013-09"
"3447",2013-09-16,14.38,"2013-09"
"3448",2013-09-17,14.53,"2013-09"
"3449",2013-09-18,13.59,"2013-09"
"3450",2013-09-19,13.16,"2013-09"
"3451",2013-09-20,13.12,"2013-09"
"3452",2013-09-23,14.31,"2013-09"
"3453",2013-09-24,14.08,"2013-09"
"3454",2013-09-25,14.01,"2013-09"
"3455",2013-09-26,14.06,"2013-09"
"3456",2013-09-27,15.46,"2013-09"
"3457",2013-09-30,16.6,"2013-09"
"3458",2013-10-01,15.54,"2013-10"
"3459",2013-10-02,16.6,"2013-10"
"3460",2013-10-03,17.67,"2013-10"
"3461",2013-10-04,16.74,"2013-10"
"3462",2013-10-07,19.41,"2013-10"
"3463",2013-10-08,20.34,"2013-10"
"3464",2013-10-09,19.6,"2013-10"
"3465",2013-10-10,16.48,"2013-10"
"3466",2013-10-11,15.72,"2013-10"
"3467",2013-10-14,16.07,"2013-10"
"3468",2013-10-15,18.66,"2013-10"
"3469",2013-10-16,14.71,"2013-10"
"3470",2013-10-17,13.48,"2013-10"
"3471",2013-10-18,13.04,"2013-10"
"3472",2013-10-21,13.16,"2013-10"
"3473",2013-10-22,13.33,"2013-10"
"3474",2013-10-23,13.42,"2013-10"
"3475",2013-10-24,13.2,"2013-10"
"3476",2013-10-25,13.09,"2013-10"
"3477",2013-10-28,13.31,"2013-10"
"3478",2013-10-29,13.41,"2013-10"
"3479",2013-10-30,13.65,"2013-10"
"3480",2013-10-31,13.75,"2013-10"
"3481",2013-11-01,13.28,"2013-11"
"3482",2013-11-04,12.93,"2013-11"
"3483",2013-11-05,13.27,"2013-11"
"3484",2013-11-06,12.67,"2013-11"
"3485",2013-11-07,13.91,"2013-11"
"3486",2013-11-08,12.9,"2013-11"
"3487",2013-11-11,12.53,"2013-11"
"3488",2013-11-12,12.82,"2013-11"
"3489",2013-11-13,12.52,"2013-11"
"3490",2013-11-14,12.37,"2013-11"
"3491",2013-11-15,12.19,"2013-11"
"3492",2013-11-18,13.1,"2013-11"
"3493",2013-11-19,13.39,"2013-11"
"3494",2013-11-20,13.4,"2013-11"
"3495",2013-11-21,12.66,"2013-11"
"3496",2013-11-22,12.26,"2013-11"
"3497",2013-11-25,12.79,"2013-11"
"3498",2013-11-26,12.81,"2013-11"
"3499",2013-11-27,12.98,"2013-11"
"3500",2013-11-29,13.7,"2013-11"
"3501",2013-12-02,14.23,"2013-12"
"3502",2013-12-03,14.55,"2013-12"
"3503",2013-12-04,14.7,"2013-12"
"3504",2013-12-05,15.08,"2013-12"
"3505",2013-12-06,13.79,"2013-12"
"3506",2013-12-09,13.49,"2013-12"
"3507",2013-12-10,13.91,"2013-12"
"3508",2013-12-11,15.42,"2013-12"
"3509",2013-12-12,15.54,"2013-12"
"3510",2013-12-13,15.76,"2013-12"
"3511",2013-12-16,16.03,"2013-12"
"3512",2013-12-17,16.21,"2013-12"
"3513",2013-12-18,13.8,"2013-12"
"3514",2013-12-19,14.15,"2013-12"
"3515",2013-12-20,13.79,"2013-12"
"3516",2013-12-23,13.04,"2013-12"
"3517",2013-12-24,12.48,"2013-12"
"3518",2013-12-26,12.33,"2013-12"
"3519",2013-12-27,12.46,"2013-12"
"3520",2013-12-30,13.56,"2013-12"
"3521",2013-12-31,13.72,"2013-12"
"3522",2014-01-02,14.23,"2014-01"
"3523",2014-01-03,13.76,"2014-01"
"3524",2014-01-06,13.55,"2014-01"
"3525",2014-01-07,12.92,"2014-01"
"3526",2014-01-08,12.87,"2014-01"
"3527",2014-01-09,12.89,"2014-01"
"3528",2014-01-10,12.14,"2014-01"
"3529",2014-01-13,13.28,"2014-01"
"3530",2014-01-14,12.28,"2014-01"
"3531",2014-01-15,12.28,"2014-01"
"3532",2014-01-16,12.53,"2014-01"
"3533",2014-01-17,12.44,"2014-01"
"3534",2014-01-21,12.87,"2014-01"
"3535",2014-01-22,12.84,"2014-01"
"3536",2014-01-23,13.77,"2014-01"
"3537",2014-01-24,18.14,"2014-01"
"3538",2014-01-27,17.42,"2014-01"
"3539",2014-01-28,15.8,"2014-01"
"3540",2014-01-29,17.35,"2014-01"
"3541",2014-01-30,17.29,"2014-01"
"3542",2014-01-31,18.41,"2014-01"
"3543",2014-02-03,21.44,"2014-02"
"3544",2014-02-04,19.11,"2014-02"
"3545",2014-02-05,19.95,"2014-02"
"3546",2014-02-06,17.23,"2014-02"
"3547",2014-02-07,15.29,"2014-02"
"3548",2014-02-10,15.26,"2014-02"
"3549",2014-02-11,14.51,"2014-02"
"3550",2014-02-12,14.3,"2014-02"
"3551",2014-02-13,14.14,"2014-02"
"3552",2014-02-14,13.57,"2014-02"
"3553",2014-02-18,13.87,"2014-02"
"3554",2014-02-19,15.5,"2014-02"
"3555",2014-02-20,14.79,"2014-02"
"3556",2014-02-21,14.68,"2014-02"
"3557",2014-02-24,14.23,"2014-02"
"3558",2014-02-25,13.67,"2014-02"
"3559",2014-02-26,14.35,"2014-02"
"3560",2014-02-27,14.04,"2014-02"
"3561",2014-02-28,14,"2014-02"
"3562",2014-03-03,16,"2014-03"
"3563",2014-03-04,14.1,"2014-03"
"3564",2014-03-05,13.89,"2014-03"
"3565",2014-03-06,14.21,"2014-03"
"3566",2014-03-07,14.11,"2014-03"
"3567",2014-03-10,14.2,"2014-03"
"3568",2014-03-11,14.8,"2014-03"
"3569",2014-03-12,14.47,"2014-03"
"3570",2014-03-13,16.22,"2014-03"
"3571",2014-03-14,17.82,"2014-03"
"3572",2014-03-17,15.64,"2014-03"
"3573",2014-03-18,14.52,"2014-03"
"3574",2014-03-19,15.12,"2014-03"
"3575",2014-03-20,14.52,"2014-03"
"3576",2014-03-21,15,"2014-03"
"3577",2014-03-24,15.09,"2014-03"
"3578",2014-03-25,14.02,"2014-03"
"3579",2014-03-26,14.93,"2014-03"
"3580",2014-03-27,14.62,"2014-03"
"3581",2014-03-28,14.41,"2014-03"
"3582",2014-03-31,13.88,"2014-03"
"3583",2014-04-01,13.1,"2014-04"
"3584",2014-04-02,13.09,"2014-04"
"3585",2014-04-03,13.37,"2014-04"
"3586",2014-04-04,13.96,"2014-04"
"3587",2014-04-07,15.57,"2014-04"
"3588",2014-04-08,14.89,"2014-04"
"3589",2014-04-09,13.82,"2014-04"
"3590",2014-04-10,15.89,"2014-04"
"3591",2014-04-11,17.03,"2014-04"
"3592",2014-04-14,16.11,"2014-04"
"3593",2014-04-15,15.61,"2014-04"
"3594",2014-04-16,14.18,"2014-04"
"3595",2014-04-17,13.36,"2014-04"
"3596",2014-04-21,13.25,"2014-04"
"3597",2014-04-22,13.19,"2014-04"
"3598",2014-04-23,13.27,"2014-04"
"3599",2014-04-24,13.32,"2014-04"
"3600",2014-04-25,14.06,"2014-04"
"3601",2014-04-28,13.97,"2014-04"
"3602",2014-04-29,13.71,"2014-04"
"3603",2014-04-30,13.41,"2014-04"
"3604",2014-05-01,13.25,"2014-05"
"3605",2014-05-02,12.91,"2014-05"
"3606",2014-05-05,13.29,"2014-05"
"3607",2014-05-06,13.8,"2014-05"
"3608",2014-05-07,13.4,"2014-05"
"3609",2014-05-08,13.43,"2014-05"
"3610",2014-05-09,12.92,"2014-05"
"3611",2014-05-12,12.23,"2014-05"
"3612",2014-05-13,12.13,"2014-05"
"3613",2014-05-14,12.17,"2014-05"
"3614",2014-05-15,13.17,"2014-05"
"3615",2014-05-16,12.44,"2014-05"
"3616",2014-05-19,12.42,"2014-05"
"3617",2014-05-20,12.96,"2014-05"
"3618",2014-05-21,11.91,"2014-05"
"3619",2014-05-22,12.03,"2014-05"
"3620",2014-05-23,11.36,"2014-05"
"3621",2014-05-27,11.51,"2014-05"
"3622",2014-05-28,11.68,"2014-05"
"3623",2014-05-29,11.57,"2014-05"
"3624",2014-05-30,11.4,"2014-05"
"3625",2014-06-02,11.58,"2014-06"
"3626",2014-06-03,11.87,"2014-06"
"3627",2014-06-04,12.08,"2014-06"
"3628",2014-06-05,11.68,"2014-06"
"3629",2014-06-06,10.73,"2014-06"
"3630",2014-06-09,11.15,"2014-06"
"3631",2014-06-10,10.99,"2014-06"
"3632",2014-06-11,11.6,"2014-06"
"3633",2014-06-12,12.56,"2014-06"
"3634",2014-06-13,12.18,"2014-06"
"3635",2014-06-16,12.65,"2014-06"
"3636",2014-06-17,12.06,"2014-06"
"3637",2014-06-18,10.61,"2014-06"
"3638",2014-06-19,10.62,"2014-06"
"3639",2014-06-20,10.85,"2014-06"
"3640",2014-06-23,10.98,"2014-06"
"3641",2014-06-24,12.13,"2014-06"
"3642",2014-06-25,11.59,"2014-06"
"3643",2014-06-26,11.63,"2014-06"
"3644",2014-06-27,11.26,"2014-06"
"3645",2014-06-30,11.57,"2014-06"
"3646",2014-07-01,11.15,"2014-07"
"3647",2014-07-02,10.82,"2014-07"
"3648",2014-07-03,10.32,"2014-07"
"3649",2014-07-07,11.33,"2014-07"
"3650",2014-07-08,11.98,"2014-07"
"3651",2014-07-09,11.65,"2014-07"
"3652",2014-07-10,12.59,"2014-07"
"3653",2014-07-11,12.08,"2014-07"
"3654",2014-07-14,11.82,"2014-07"
"3655",2014-07-15,11.96,"2014-07"
"3656",2014-07-16,11,"2014-07"
"3657",2014-07-17,14.54,"2014-07"
"3658",2014-07-18,12.06,"2014-07"
"3659",2014-07-21,12.81,"2014-07"
"3660",2014-07-22,12.24,"2014-07"
"3661",2014-07-23,11.52,"2014-07"
"3662",2014-07-24,11.84,"2014-07"
"3663",2014-07-25,12.69,"2014-07"
"3664",2014-07-28,12.56,"2014-07"
"3665",2014-07-29,13.28,"2014-07"
"3666",2014-07-30,13.33,"2014-07"
"3667",2014-07-31,16.95,"2014-07"
"3668",2014-08-01,17.03,"2014-08"
"3669",2014-08-04,15.12,"2014-08"
"3670",2014-08-05,16.87,"2014-08"
"3671",2014-08-06,16.37,"2014-08"
"3672",2014-08-07,16.66,"2014-08"
"3673",2014-08-08,15.77,"2014-08"
"3674",2014-08-11,14.23,"2014-08"
"3675",2014-08-12,14.13,"2014-08"
"3676",2014-08-13,12.9,"2014-08"
"3677",2014-08-14,12.42,"2014-08"
"3678",2014-08-15,13.15,"2014-08"
"3679",2014-08-18,12.32,"2014-08"
"3680",2014-08-19,12.21,"2014-08"
"3681",2014-08-20,11.78,"2014-08"
"3682",2014-08-21,11.76,"2014-08"
"3683",2014-08-22,11.47,"2014-08"
"3684",2014-08-25,11.7,"2014-08"
"3685",2014-08-26,11.63,"2014-08"
"3686",2014-08-27,11.78,"2014-08"
"3687",2014-08-28,12.05,"2014-08"
"3688",2014-08-29,11.98,"2014-08"
"3689",2014-09-02,12.25,"2014-09"
"3690",2014-09-03,12.36,"2014-09"
"3691",2014-09-04,12.64,"2014-09"
"3692",2014-09-05,12.09,"2014-09"
"3693",2014-09-08,12.66,"2014-09"
"3694",2014-09-09,13.5,"2014-09"
"3695",2014-09-10,12.88,"2014-09"
"3696",2014-09-11,12.8,"2014-09"
"3697",2014-09-12,13.31,"2014-09"
"3698",2014-09-15,14.12,"2014-09"
"3699",2014-09-16,12.73,"2014-09"
"3700",2014-09-17,12.65,"2014-09"
"3701",2014-09-18,12.03,"2014-09"
"3702",2014-09-19,12.11,"2014-09"
"3703",2014-09-22,13.69,"2014-09"
"3704",2014-09-23,14.93,"2014-09"
"3705",2014-09-24,13.27,"2014-09"
"3706",2014-09-25,15.64,"2014-09"
"3707",2014-09-26,14.85,"2014-09"
"3708",2014-09-29,15.98,"2014-09"
"3709",2014-09-30,16.31,"2014-09"
"3710",2014-10-01,16.71,"2014-10"
"3711",2014-10-02,16.16,"2014-10"
"3712",2014-10-03,14.55,"2014-10"
"3713",2014-10-06,15.46,"2014-10"
"3714",2014-10-07,17.2,"2014-10"
"3715",2014-10-08,15.11,"2014-10"
"3716",2014-10-09,18.76,"2014-10"
"3717",2014-10-10,21.24,"2014-10"
"3718",2014-10-13,24.64,"2014-10"
"3719",2014-10-14,22.79,"2014-10"
"3720",2014-10-15,26.25,"2014-10"
"3721",2014-10-16,25.2,"2014-10"
"3722",2014-10-17,21.99,"2014-10"
"3723",2014-10-20,18.57,"2014-10"
"3724",2014-10-21,16.08,"2014-10"
"3725",2014-10-22,17.87,"2014-10"
"3726",2014-10-23,16.53,"2014-10"
"3727",2014-10-24,16.11,"2014-10"
"3728",2014-10-27,16.04,"2014-10"
"3729",2014-10-28,14.39,"2014-10"
"3730",2014-10-29,15.15,"2014-10"
"3731",2014-10-30,14.52,"2014-10"
"3732",2014-10-31,14.03,"2014-10"
"3733",2014-11-03,14.73,"2014-11"
"3734",2014-11-04,14.89,"2014-11"
"3735",2014-11-05,14.17,"2014-11"
"3736",2014-11-06,13.67,"2014-11"
"3737",2014-11-07,13.12,"2014-11"
"3738",2014-11-10,12.67,"2014-11"
"3739",2014-11-11,12.92,"2014-11"
"3740",2014-11-12,13.02,"2014-11"
"3741",2014-11-13,13.79,"2014-11"
"3742",2014-11-14,13.31,"2014-11"
"3743",2014-11-17,13.99,"2014-11"
"3744",2014-11-18,13.86,"2014-11"
"3745",2014-11-19,13.96,"2014-11"
"3746",2014-11-20,13.58,"2014-11"
"3747",2014-11-21,12.9,"2014-11"
"3748",2014-11-24,12.62,"2014-11"
"3749",2014-11-25,12.25,"2014-11"
"3750",2014-11-26,12.07,"2014-11"
"3751",2014-11-28,13.33,"2014-11"
"3752",2014-12-01,14.29,"2014-12"
"3753",2014-12-02,12.85,"2014-12"
"3754",2014-12-03,12.47,"2014-12"
"3755",2014-12-04,12.38,"2014-12"
"3756",2014-12-05,11.82,"2014-12"
"3757",2014-12-08,14.21,"2014-12"
"3758",2014-12-09,14.89,"2014-12"
"3759",2014-12-10,18.53,"2014-12"
"3760",2014-12-11,20.08,"2014-12"
"3761",2014-12-12,21.08,"2014-12"
"3762",2014-12-15,20.42,"2014-12"
"3763",2014-12-16,23.57,"2014-12"
"3764",2014-12-17,19.44,"2014-12"
"3765",2014-12-18,16.81,"2014-12"
"3766",2014-12-19,16.49,"2014-12"
"3767",2014-12-22,15.25,"2014-12"
"3768",2014-12-23,14.8,"2014-12"
"3769",2014-12-24,14.37,"2014-12"
"3770",2014-12-26,14.5,"2014-12"
"3771",2014-12-29,15.06,"2014-12"
"3772",2014-12-30,15.92,"2014-12"
"3773",2014-12-31,19.2,"2014-12"
"3774",2015-01-02,17.79,"2015-01"
"3775",2015-01-05,19.92,"2015-01"
"3776",2015-01-06,21.12,"2015-01"
"3777",2015-01-07,19.31,"2015-01"
"3778",2015-01-08,17.01,"2015-01"
"3779",2015-01-09,17.55,"2015-01"
"3780",2015-01-12,19.6,"2015-01"
"3781",2015-01-13,20.56,"2015-01"
"3782",2015-01-14,21.48,"2015-01"
"3783",2015-01-15,22.39,"2015-01"
"3784",2015-01-16,20.95,"2015-01"
"3785",2015-01-20,19.89,"2015-01"
"3786",2015-01-21,18.85,"2015-01"
"3787",2015-01-22,16.4,"2015-01"
"3788",2015-01-23,16.66,"2015-01"
"3789",2015-01-26,15.52,"2015-01"
"3790",2015-01-27,17.22,"2015-01"
"3791",2015-01-28,20.44,"2015-01"
"3792",2015-01-29,18.76,"2015-01"
"3793",2015-01-30,20.97,"2015-01"
"3794",2015-02-02,19.43,"2015-02"
"3795",2015-02-03,17.33,"2015-02"
"3796",2015-02-04,18.33,"2015-02"
"3797",2015-02-05,16.85,"2015-02"
"3798",2015-02-06,17.29,"2015-02"
"3799",2015-02-09,18.55,"2015-02"
"3800",2015-02-10,17.23,"2015-02"
"3801",2015-02-11,16.96,"2015-02"
"3802",2015-02-12,15.34,"2015-02"
"3803",2015-02-13,14.69,"2015-02"
"3804",2015-02-17,15.8,"2015-02"
"3805",2015-02-18,15.45,"2015-02"
"3806",2015-02-19,15.29,"2015-02"
"3807",2015-02-20,14.3,"2015-02"
"3808",2015-02-23,14.56,"2015-02"
"3809",2015-02-24,13.69,"2015-02"
"3810",2015-02-25,13.84,"2015-02"
"3811",2015-02-26,13.91,"2015-02"
"3812",2015-02-27,13.34,"2015-02"
"3813",2015-03-02,13.04,"2015-03"
"3814",2015-03-03,13.86,"2015-03"
"3815",2015-03-04,14.23,"2015-03"
"3816",2015-03-05,14.04,"2015-03"
"3817",2015-03-06,15.2,"2015-03"
"3818",2015-03-09,15.06,"2015-03"
"3819",2015-03-10,16.69,"2015-03"
"3820",2015-03-11,16.87,"2015-03"
"3821",2015-03-12,15.42,"2015-03"
"3822",2015-03-13,16,"2015-03"
"3823",2015-03-16,15.61,"2015-03"
"3824",2015-03-17,15.66,"2015-03"
"3825",2015-03-18,13.97,"2015-03"
"3826",2015-03-19,14.07,"2015-03"
"3827",2015-03-20,13.02,"2015-03"
"3828",2015-03-23,13.41,"2015-03"
"3829",2015-03-24,13.62,"2015-03"
"3830",2015-03-25,15.44,"2015-03"
"3831",2015-03-26,15.8,"2015-03"
"3832",2015-03-27,15.07,"2015-03"
"3833",2015-03-30,14.51,"2015-03"
"3834",2015-03-31,15.29,"2015-03"
"3835",2015-04-01,15.11,"2015-04"
"3836",2015-04-02,14.67,"2015-04"
"3837",2015-04-06,14.74,"2015-04"
"3838",2015-04-07,14.78,"2015-04"
"3839",2015-04-08,13.98,"2015-04"
"3840",2015-04-09,13.09,"2015-04"
"3841",2015-04-10,12.58,"2015-04"
"3842",2015-04-13,13.94,"2015-04"
"3843",2015-04-14,13.67,"2015-04"
"3844",2015-04-15,12.84,"2015-04"
"3845",2015-04-16,12.6,"2015-04"
"3846",2015-04-17,13.89,"2015-04"
"3847",2015-04-20,13.3,"2015-04"
"3848",2015-04-21,13.25,"2015-04"
"3849",2015-04-22,12.71,"2015-04"
"3850",2015-04-23,12.48,"2015-04"
"3851",2015-04-24,12.29,"2015-04"
"3852",2015-04-27,13.12,"2015-04"
"3853",2015-04-28,12.41,"2015-04"
"3854",2015-04-29,13.39,"2015-04"
"3855",2015-04-30,14.55,"2015-04"
"3856",2015-05-01,12.7,"2015-05"
"3857",2015-05-04,12.85,"2015-05"
"3858",2015-05-05,14.31,"2015-05"
"3859",2015-05-06,15.15,"2015-05"
"3860",2015-05-07,15.13,"2015-05"
"3861",2015-05-08,12.86,"2015-05"
